Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Shipping Type,Add-on Total,Total Transaction
15038,21,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,786.41,786.41,1,Expedited,125.39,911.8
15038,21,Male,Yes,Headphones,HDP456,5,Completed,PayPal,1083.54,361.18,3,Expedited,0.0,1083.54
15039,72,Male,No,Headphones,HDP456,2,Cancelled,Bank Transfer,2167.08,361.18,6,Standard,55.12,2222.2
15039,72,Male,No,Laptop,LTP123,1,Completed,Credit Card,2697.28,674.32,4,Expedited,172.57,2869.8500000000004
15040,19,Female,No,Tablet,TBL345,3,Completed,Credit Card,3932.05,786.41,5,Standard,0.0,3932.05
15041,74,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,1378.5,459.5,3,Same Day,175.14,1553.6399999999999
15042,28,Female,No,Tablet,TBL345,1,Cancelled,PayPal,786.41,786.41,1,Standard,93.74,880.15
15042,28,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,2889.44,361.18,8,Same Day,75.47,2964.91
15043,76,Male,No,Laptop,LTP123,5,Completed,Credit Card,674.32,674.32,1,Expedited,56.5,730.82
15044,25,Male,No,Laptop,LTP123,3,Completed,PayPal,4045.92,674.32,6,Expedited,75.43,4121.35
15044,25,Male,No,Headphones,HDP456,3,Cancelled,Bank Transfer,2167.08,361.18,6,Standard,151.15,2318.23
15045,62,Female,Yes,Tablet,TBL345,1,Cancelled,Credit Card,5504.87,786.41,7,Same Day,124.52,5629.39
15045,62,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,4558.72,1139.68,4,Same Day,0.0,4558.72
15046,40,Male,Yes,Smartwatch,SWT567,4,Completed,Credit Card,3676.0,459.5,8,Expedited,14.23,3690.23
15049,38,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,2697.28,674.32,4,Standard,114.38,2811.6600000000003
15051,37,Male,No,Laptop,LTP123,4,Completed,Credit Card,2022.96,674.32,3,Standard,0.0,2022.96
15053,30,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4135.5,459.5,9,Same Day,0.0,4135.5
15054,58,Male,No,Smartwatch,SWT567,1,Completed,PayPal,919.0,459.5,2,Same Day,60.08,979.08
15054,58,Male,No,Headphones,HDP456,3,Completed,PayPal,1083.54,361.18,3,Standard,162.51,1246.05
15055,75,Female,Yes,Headphones,HDP456,4,Cancelled,Bank Transfer,361.18,361.18,1,Same Day,52.67,413.85
15055,75,Female,No,Laptop,LTP123,5,Completed,Credit Card,2022.96,674.32,3,Same Day,173.99,2196.95
15056,78,Male,No,Laptop,LTP123,2,Cancelled,PayPal,5394.56,674.32,8,Standard,51.52,5446.080000000001
15058,36,Male,Yes,Laptop,LTP123,5,Completed,Bank Transfer,3371.6,674.32,5,Same Day,147.47,3519.0699999999997
15058,36,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,Standard,50.6,1623.4199999999998
15059,38,Male,Yes,Headphones,HDP456,2,Cancelled,PayPal,722.36,361.18,2,Expedited,75.52,797.88
15059,38,Male,Yes,Headphones,HDP456,1,Completed,Credit Card,1083.54,361.18,3,Expedited,42.49,1126.03
15060,34,Male,No,Laptop,LTP123,4,Cancelled,Bank Transfer,3371.6,674.32,5,Standard,18.89,3390.49
15065,43,Female,No,Tablet,TBL345,5,Completed,PayPal,7864.1,786.41,10,Same Day,75.03,7939.13
15067,77,Male,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,10257.12,1139.68,9,Expedited,74.69,10331.810000000001
15068,18,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,1083.54,361.18,3,Same Day,0.0,1083.54
15070,77,Male,Yes,Headphones,HDP456,4,Completed,PayPal,2528.26,361.18,7,Same Day,16.56,2544.82
15070,77,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,919.0,459.5,2,Expedited,115.97,1034.97
15071,68,Female,No,Laptop,LTP123,5,Completed,Bank Transfer,2022.96,674.32,3,Standard,36.84,2059.8
15074,23,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4135.5,459.5,9,Same Day,0.0,4135.5
15075,54,Male,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,3419.04,1139.68,3,Standard,150.04,3569.08
15075,54,Male,No,Headphones,HDP456,1,Completed,Credit Card,2889.44,361.18,8,Expedited,94.14,2983.58
15076,42,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,Same Day,141.94,3287.58
15076,42,Male,Yes,Smartwatch,SWT567,3,Cancelled,PayPal,459.5,459.5,1,Same Day,67.97,527.47
15078,68,Male,No,Tablet,TBL345,5,Completed,Credit Card,786.41,786.41,1,Same Day,98.01,884.42
15079,53,Female,Yes,Headphones,HDP456,3,Cancelled,Bank Transfer,3250.62,361.18,9,Same Day,53.33,3303.95
15079,53,Female,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,10257.12,1139.68,9,Standard,72.24,10329.36
15080,34,Male,No,Tablet,TBL345,2,Cancelled,PayPal,4718.46,786.41,6,Standard,150.12,4868.58
15083,38,Male,No,Laptop,LTP123,2,Completed,PayPal,6068.88,674.32,9,Expedited,71.99,6140.87
15083,38,Male,No,Headphones,HDP456,1,Completed,PayPal,3611.8,361.18,10,Standard,127.48,3739.28
15087,21,Male,Yes,Smartwatch,SWT567,4,Cancelled,PayPal,3676.0,459.5,8,Same Day,80.72,3756.72
15088,27,Female,Yes,Laptop,LTP123,4,Completed,Bank Transfer,5394.56,674.32,8,Expedited,0.0,5394.56
15089,33,Male,No,Headphones,HDP456,1,Cancelled,PayPal,361.18,361.18,1,Standard,0.0,361.18
15091,48,Female,No,Smartphone,SMP234,1,Completed,PayPal,9117.44,1139.68,8,Same Day,0.0,9117.44
15092,68,Female,Yes,Tablet,TBL345,4,Completed,PayPal,1572.82,786.41,2,Standard,90.63,1663.4499999999998
15093,71,Female,Yes,Laptop,LTP123,1,Cancelled,Bank Transfer,6068.88,674.32,9,Standard,195.04,6263.92
15093,71,Female,Yes,Smartwatch,SWT567,3,Cancelled,PayPal,4595.0,459.5,10,Expedited,145.39,4740.39
15096,48,Male,No,Tablet,TBL345,5,Completed,PayPal,2359.23,786.41,3,Same Day,0.0,2359.23
15098,68,Female,No,Headphones,HDP456,1,Completed,Credit Card,2167.08,361.18,6,Expedited,0.0,2167.08
15100,80,Male,No,Laptop,LTP123,2,Completed,PayPal,2697.28,674.32,4,Same Day,129.08,2826.36
15103,44,Male,No,Tablet,TBL345,2,Completed,Credit Card,3145.64,786.41,4,Standard,168.72,3314.3599999999997
15106,77,Female,No,Smartphone,SMP234,3,Completed,Credit Card,6838.08,1139.68,6,Standard,62.06,6900.14
15106,77,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,6068.88,674.32,9,Expedited,137.67,6206.55
15107,72,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,2359.23,786.41,3,Expedited,0.0,2359.23
15113,67,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,Same Day,211.74,8075.84
15114,64,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,4558.72,1139.68,4,Standard,41.83,4600.55
15114,64,Female,No,Laptop,LTP123,5,Completed,PayPal,4045.92,674.32,6,Same Day,0.0,4045.92
15115,28,Male,No,Tablet,TBL345,5,Completed,PayPal,3932.05,786.41,5,Expedited,0.0,3932.05
15115,28,Male,Yes,Smartwatch,SWT567,2,Completed,PayPal,919.0,459.5,2,Expedited,143.39,1062.3899999999999
15116,23,Male,No,Headphones,HDP456,4,Cancelled,Credit Card,3611.8,361.18,10,Standard,100.07,3711.8700000000003
15116,23,Male,No,Headphones,HDP456,2,Completed,PayPal,3611.8,361.18,10,Same Day,75.06,3686.86
15116,23,Male,Yes,Smartphone,SMP234,5,Completed,Credit Card,6838.08,1139.68,6,Standard,84.31,6922.39
15117,30,Female,No,Laptop,LTP123,3,Completed,PayPal,5394.56,674.32,8,Standard,168.94,5563.5
15117,30,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3676.0,459.5,8,Expedited,88.4,3764.4
15119,78,Female,Yes,Headphones,HDP456,1,Completed,PayPal,2528.26,361.18,7,Expedited,44.86,2573.1200000000003
15119,78,Female,No,Headphones,HDP456,3,Cancelled,Credit Card,1444.72,361.18,4,Same Day,23.38,1468.1000000000001
15123,48,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,9117.44,1139.68,8,Standard,0.0,9117.44
15125,60,Male,No,Headphones,HDP456,1,Completed,PayPal,722.36,361.18,2,Expedited,0.0,722.36
15125,60,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,5698.4,1139.68,5,Standard,49.06,5747.46
15127,74,Male,Yes,Headphones,HDP456,3,Cancelled,PayPal,3611.8,361.18,10,Expedited,157.29,3769.09
15127,74,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,7977.76,1139.68,7,Same Day,0.0,7977.76
15128,72,Female,Yes,Smartphone,SMP234,3,Cancelled,Bank Transfer,9117.44,1139.68,8,Same Day,86.77,9204.210000000001
15131,37,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4595.0,459.5,10,Standard,111.88,4706.88
15132,37,Male,No,Smartphone,SMP234,4,Cancelled,PayPal,7977.76,1139.68,7,Standard,13.08,7990.84
15133,56,Female,Yes,Smartwatch,SWT567,1,Completed,Credit Card,4595.0,459.5,10,Expedited,0.0,4595.0
15137,64,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,4720.24,674.32,7,Same Day,132.07,4852.3099999999995
15138,42,Female,No,Smartphone,SMP234,1,Completed,Credit Card,2279.36,1139.68,2,Standard,0.0,2279.36
15138,42,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,7864.1,786.41,10,Standard,0.0,7864.1
15139,70,Female,No,Smartphone,SMP234,5,Completed,PayPal,2279.36,1139.68,2,Same Day,0.0,2279.36
15140,77,Female,Yes,Headphones,HDP456,3,Completed,PayPal,3611.8,361.18,10,Same Day,77.73,3689.53
15140,77,Female,No,Smartphone,SMP234,5,Completed,PayPal,10257.12,1139.68,9,Expedited,71.08,10328.2
15141,36,Female,No,Smartphone,SMP234,5,Completed,Credit Card,6838.08,1139.68,6,Same Day,33.8,6871.88
15141,36,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,1378.5,459.5,3,Expedited,32.17,1410.67
15141,36,Female,No,Laptop,LTP123,1,Cancelled,PayPal,6068.88,674.32,9,Standard,216.92,6285.8
15142,29,Male,Yes,Headphones,HDP456,2,Completed,PayPal,3250.62,361.18,9,Expedited,19.84,3270.46
15143,37,Male,Yes,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,Expedited,52.62,7916.72
15144,24,Female,No,Smartphone,SMP234,2,Cancelled,PayPal,9117.44,1139.68,8,Same Day,198.69,9316.130000000001
15144,24,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,4558.72,1139.68,4,Same Day,190.78,4749.5
15145,61,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,11396.8,1139.68,10,Standard,56.86,11453.66
15145,61,Male,No,Headphones,HDP456,4,Completed,PayPal,361.18,361.18,1,Same Day,0.0,361.18
15146,42,Female,Yes,Tablet,TBL345,3,Completed,PayPal,2359.23,786.41,3,Standard,74.73,2433.96
15147,21,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,1805.9,361.18,5,Expedited,88.48,1894.38
15148,34,Male,No,Tablet,TBL345,3,Cancelled,PayPal,6291.28,786.41,8,Same Day,0.0,6291.28
15150,71,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,722.36,361.18,2,Expedited,192.63,914.99
15150,71,Female,No,Tablet,TBL345,2,Cancelled,Bank Transfer,6291.28,786.41,8,Same Day,0.0,6291.28
15151,28,Male,No,Smartphone,SMP234,3,Completed,Credit Card,7977.76,1139.68,7,Expedited,119.75,8097.51
15151,28,Male,Yes,Smartphone,SMP234,4,Cancelled,Bank Transfer,6838.08,1139.68,6,Expedited,175.4,7013.48
15154,19,Female,No,Headphones,HDP456,1,Completed,PayPal,2167.08,361.18,6,Standard,70.56,2237.64
15155,68,Female,Yes,Laptop,LTP123,2,Completed,PayPal,6743.2,674.32,10,Same Day,104.02,6847.22
15155,68,Female,No,Headphones,HDP456,2,Completed,Credit Card,722.36,361.18,2,Standard,150.9,873.26
15156,70,Male,No,Laptop,LTP123,4,Completed,Credit Card,4045.92,674.32,6,Same Day,25.82,4071.7400000000002
15157,40,Female,Yes,Smartphone,SMP234,5,Completed,Credit Card,6838.08,1139.68,6,Standard,0.0,6838.08
15157,40,Female,No,Headphones,HDP456,4,Completed,Credit Card,2889.44,361.18,8,Standard,0.0,2889.44
15159,18,Female,No,Laptop,LTP123,2,Completed,Credit Card,4045.92,674.32,6,Same Day,82.66,4128.58
15160,24,Female,No,Laptop,LTP123,5,Completed,PayPal,2697.28,674.32,4,Same Day,11.09,2708.3700000000003
15160,24,Female,No,Headphones,HDP456,5,Cancelled,PayPal,2889.44,361.18,8,Standard,140.17,3029.61
15162,40,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,6743.2,674.32,10,Same Day,140.05,6883.25
15162,40,Female,Yes,Headphones,HDP456,5,Cancelled,PayPal,361.18,361.18,1,Standard,0.0,361.18
15164,21,Male,No,Laptop,LTP123,1,Cancelled,PayPal,6743.2,674.32,10,Expedited,0.0,6743.2
15164,21,Male,No,Smartwatch,SWT567,1,Completed,PayPal,2297.5,459.5,5,Same Day,0.0,2297.5
15166,38,Female,No,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,Expedited,181.53,6472.8099999999995
15166,38,Female,No,Tablet,TBL345,3,Completed,PayPal,2359.23,786.41,3,Same Day,62.38,2421.61
15166,38,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,2757.0,459.5,6,Standard,161.49,2918.49
15167,44,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,1805.9,361.18,5,Same Day,57.33,1863.23
15168,44,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,6068.88,674.32,9,Same Day,99.35,6168.2300000000005
15169,68,Female,Yes,Tablet,TBL345,5,Completed,Credit Card,786.41,786.41,1,Same Day,45.21,831.62
15169,68,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,10257.12,1139.68,9,Same Day,85.43,10342.550000000001
15169,68,Female,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,Expedited,0.0,1444.72
15171,47,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,6838.08,1139.68,6,Standard,118.49,6956.57
15172,66,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,722.36,361.18,2,Standard,74.18,796.54
15174,66,Female,Yes,Tablet,TBL345,4,Completed,PayPal,1572.82,786.41,2,Same Day,143.15,1715.97
15174,66,Female,No,Laptop,LTP123,1,Cancelled,PayPal,4720.24,674.32,7,Same Day,61.37,4781.61
15175,32,Male,No,Laptop,LTP123,4,Cancelled,Bank Transfer,2022.96,674.32,3,Standard,158.66,2181.62
15175,32,Male,No,Headphones,HDP456,5,Completed,Credit Card,3250.62,361.18,9,Expedited,17.22,3267.8399999999997
15176,69,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,4558.72,1139.68,4,Same Day,130.53,4689.25
15177,56,Female,No,Tablet,TBL345,5,Completed,Credit Card,1572.82,786.41,2,Standard,0.0,1572.82
15178,52,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,3419.04,1139.68,3,Expedited,228.73,3647.77
15178,52,Female,No,Smartphone,SMP234,4,Completed,Credit Card,9117.44,1139.68,8,Standard,103.23,9220.67
15180,41,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,5504.87,786.41,7,Same Day,104.27,5609.14
15181,71,Male,No,Laptop,LTP123,3,Completed,PayPal,3371.6,674.32,5,Expedited,0.0,3371.6
15183,41,Female,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,Same Day,49.73,410.91
15184,30,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,4045.92,674.32,6,Expedited,100.36,4146.28
15184,30,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,2279.36,1139.68,2,Same Day,74.51,2353.8700000000003
15185,75,Male,No,Smartphone,SMP234,2,Completed,Credit Card,1139.68,1139.68,1,Expedited,128.6,1268.28
15187,29,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,4135.5,459.5,9,Expedited,101.68,4237.18
15187,29,Male,No,Smartwatch,SWT567,5,Completed,PayPal,3676.0,459.5,8,Same Day,0.0,3676.0
15190,80,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,6838.08,1139.68,6,Expedited,138.37,6976.45
15190,80,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,7977.76,1139.68,7,Expedited,128.34,8106.1
15190,80,Male,No,Headphones,HDP456,5,Cancelled,PayPal,361.18,361.18,1,Expedited,0.0,361.18
15192,36,Female,No,Tablet,TBL345,3,Cancelled,Bank Transfer,7077.69,786.41,9,Standard,116.74,7194.429999999999
15192,36,Female,No,Tablet,TBL345,3,Cancelled,PayPal,3145.64,786.41,4,Expedited,115.13,3260.77
15193,74,Female,No,Laptop,LTP123,2,Completed,PayPal,4720.24,674.32,7,Expedited,0.0,4720.24
15194,48,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,674.32,674.32,1,Expedited,99.77,774.09
15195,37,Female,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,2297.5,459.5,5,Same Day,74.58,2372.08
15195,37,Female,No,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,Standard,236.75,5935.15
15195,37,Female,No,Laptop,LTP123,5,Completed,Bank Transfer,2697.28,674.32,4,Expedited,0.0,2697.28
15196,61,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,2279.36,1139.68,2,Same Day,253.9,2533.26
15196,61,Male,No,Smartphone,SMP234,3,Completed,Credit Card,3419.04,1139.68,3,Standard,169.71,3588.75
15198,32,Male,Yes,Headphones,HDP456,5,Completed,PayPal,361.18,361.18,1,Expedited,34.57,395.75
15200,44,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,459.5,459.5,1,Standard,0.0,459.5
15200,44,Male,Yes,Laptop,LTP123,5,Cancelled,Bank Transfer,2022.96,674.32,3,Expedited,56.28,2079.2400000000002
15200,44,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,2297.5,459.5,5,Same Day,212.69,2510.19
15201,46,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1838.0,459.5,4,Expedited,68.55,1906.55
15201,46,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,5698.4,1139.68,5,Standard,125.9,5824.299999999999
15201,46,Female,No,Laptop,LTP123,2,Completed,PayPal,2697.28,674.32,4,Same Day,72.98,2770.26
15203,51,Female,Yes,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,Same Day,153.5,1726.32
15203,51,Female,No,Smartphone,SMP234,3,Completed,Credit Card,3419.04,1139.68,3,Expedited,224.37,3643.41
15204,48,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,5504.87,786.41,7,Same Day,145.52,5650.39
15204,48,Male,No,Smartwatch,SWT567,4,Cancelled,PayPal,3676.0,459.5,8,Standard,0.0,3676.0
15204,48,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,3145.64,786.41,4,Same Day,198.94,3344.58
15206,41,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,919.0,459.5,2,Expedited,95.99,1014.99
15206,41,Male,No,Smartphone,SMP234,4,Completed,PayPal,2279.36,1139.68,2,Expedited,0.0,2279.36
15207,50,Female,Yes,Smartphone,SMP234,5,Completed,PayPal,3419.04,1139.68,3,Standard,32.99,3452.0299999999997
15207,50,Female,No,Laptop,LTP123,2,Completed,PayPal,2022.96,674.32,3,Standard,144.91,2167.87
15208,68,Female,Yes,Laptop,LTP123,3,Cancelled,Bank Transfer,4720.24,674.32,7,Expedited,0.0,4720.24
15208,68,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,6743.2,674.32,10,Standard,54.72,6797.92
15209,59,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,4595.0,459.5,10,Same Day,0.0,4595.0
15209,59,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,11396.8,1139.68,10,Expedited,113.67,11510.47
15210,28,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,5394.56,674.32,8,Standard,92.87,5487.43
15210,28,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,4135.5,459.5,9,Expedited,0.0,4135.5
15210,28,Female,No,Smartphone,SMP234,3,Completed,Credit Card,10257.12,1139.68,9,Standard,87.71,10344.83
15211,69,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,4595.0,459.5,10,Expedited,35.33,4630.33
15212,80,Female,Yes,Tablet,TBL345,1,Completed,PayPal,1572.82,786.41,2,Same Day,93.82,1666.6399999999999
15212,80,Female,No,Smartwatch,SWT567,1,Cancelled,Credit Card,2757.0,459.5,6,Standard,164.88,2921.88
15212,80,Female,Yes,Smartwatch,SWT567,3,Cancelled,PayPal,3216.5,459.5,7,Same Day,67.84,3284.34
15213,67,Female,Yes,Smartwatch,SWT567,3,Completed,PayPal,1378.5,459.5,3,Standard,0.0,1378.5
15216,31,Female,Yes,Headphones,HDP456,1,Completed,Bank Transfer,722.36,361.18,2,Same Day,200.57,922.9300000000001
15217,25,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,2167.08,361.18,6,Expedited,187.22,2354.2999999999997
15218,54,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,6838.08,1139.68,6,Standard,161.49,6999.57
15218,54,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,4595.0,459.5,10,Expedited,115.33,4710.33
15219,74,Female,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,3216.5,459.5,7,Standard,29.27,3245.77
15219,74,Female,No,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,Standard,91.01,2258.09
15221,42,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,4558.72,1139.68,4,Standard,0.0,4558.72
15224,31,Male,No,Headphones,HDP456,3,Completed,Credit Card,1444.72,361.18,4,Expedited,0.0,1444.72
15225,20,Female,Yes,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,Standard,189.97,6258.85
15226,56,Male,No,Laptop,LTP123,5,Completed,PayPal,674.32,674.32,1,Standard,81.48,755.8000000000001
15227,53,Female,No,Headphones,HDP456,3,Completed,PayPal,2167.08,361.18,6,Expedited,93.82,2260.9
15227,53,Female,No,Tablet,TBL345,4,Completed,PayPal,1572.82,786.41,2,Expedited,50.44,1623.26
15229,36,Male,No,Laptop,LTP123,5,Completed,Credit Card,2697.28,674.32,4,Same Day,242.01,2939.29
15229,36,Male,Yes,Laptop,LTP123,4,Cancelled,Bank Transfer,6743.2,674.32,10,Expedited,172.63,6915.83
15229,36,Male,No,Smartphone,SMP234,2,Completed,PayPal,7977.76,1139.68,7,Standard,62.53,8040.29
15230,60,Male,No,Headphones,HDP456,3,Completed,PayPal,1444.72,361.18,4,Standard,71.02,1515.74
15231,68,Female,No,Smartphone,SMP234,4,Cancelled,Credit Card,5698.4,1139.68,5,Same Day,21.4,5719.799999999999
15231,68,Female,No,Laptop,LTP123,2,Completed,PayPal,5394.56,674.32,8,Standard,177.3,5571.860000000001
15232,73,Male,No,Laptop,LTP123,4,Completed,PayPal,2022.96,674.32,3,Same Day,209.71,2232.67
15232,73,Male,No,Smartwatch,SWT567,2,Completed,PayPal,4135.5,459.5,9,Standard,0.0,4135.5
15232,73,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,919.0,459.5,2,Expedited,0.0,919.0
15234,66,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,3371.6,674.32,5,Expedited,87.84,3459.44
15234,66,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,9117.44,1139.68,8,Standard,52.21,9169.65
15234,66,Male,No,Laptop,LTP123,3,Cancelled,Credit Card,6743.2,674.32,10,Same Day,91.33,6834.53
15237,24,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3216.5,459.5,7,Expedited,0.0,3216.5
15237,24,Female,No,Smartphone,SMP234,2,Cancelled,PayPal,10257.12,1139.68,9,Standard,21.33,10278.45
15238,73,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,3216.5,459.5,7,Standard,110.2,3326.7
15238,73,Female,No,Headphones,HDP456,5,Completed,Bank Transfer,1083.54,361.18,3,Expedited,0.0,1083.54
15238,73,Female,No,Tablet,TBL345,4,Completed,Credit Card,3932.05,786.41,5,Standard,179.46,4111.51
15241,45,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,Same Day,223.3,1796.12
15242,49,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,361.18,361.18,1,Standard,72.96,434.14
15242,49,Female,No,Headphones,HDP456,1,Completed,Credit Card,1083.54,361.18,3,Expedited,80.66,1164.2
15242,49,Female,No,Headphones,HDP456,1,Cancelled,Credit Card,722.36,361.18,2,Standard,122.16,844.52
15243,25,Male,No,Tablet,TBL345,5,Completed,PayPal,1572.82,786.41,2,Expedited,84.69,1657.51
15244,32,Male,No,Tablet,TBL345,1,Completed,Credit Card,4718.46,786.41,6,Standard,0.0,4718.46
15244,32,Male,No,Smartphone,SMP234,2,Completed,Credit Card,9117.44,1139.68,8,Same Day,0.0,9117.44
15245,40,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,Same Day,185.97,1564.47
15245,40,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,2297.5,459.5,5,Standard,142.58,2440.08
15245,40,Male,No,Headphones,HDP456,5,Cancelled,Bank Transfer,2167.08,361.18,6,Standard,18.8,2185.88
15247,36,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,2279.36,1139.68,2,Expedited,73.55,2352.9100000000003
15248,33,Female,No,Laptop,LTP123,1,Completed,PayPal,2697.28,674.32,4,Same Day,135.1,2832.38
15249,74,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,1378.5,459.5,3,Standard,96.31,1474.81
15251,80,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,3932.05,786.41,5,Expedited,143.58,4075.63
15253,56,Female,Yes,Tablet,TBL345,4,Completed,PayPal,2359.23,786.41,3,Standard,0.0,2359.23
15253,56,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,4595.0,459.5,10,Expedited,151.16,4746.16
15254,33,Female,No,Laptop,LTP123,5,Completed,PayPal,1348.64,674.32,2,Expedited,128.93,1477.5700000000002
15255,47,Female,No,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,Same Day,71.07,6362.349999999999
15258,49,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,1083.54,361.18,3,Standard,134.69,1218.23
15259,79,Female,No,Tablet,TBL345,3,Completed,Credit Card,6291.28,786.41,8,Same Day,38.63,6329.91
15259,79,Female,Yes,Tablet,TBL345,2,Completed,Credit Card,7077.69,786.41,9,Expedited,98.23,7175.919999999999
15260,20,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,6291.28,786.41,8,Standard,0.0,6291.28
15260,20,Male,No,Headphones,HDP456,4,Completed,Credit Card,2889.44,361.18,8,Same Day,94.37,2983.81
15260,20,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,3216.5,459.5,7,Expedited,0.0,3216.5
15260,20,Male,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,1805.9,361.18,5,Expedited,171.2,1977.1000000000001
15262,40,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,2297.5,459.5,5,Same Day,99.99,2397.49
